2025-11-23 18:49:32,041 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-23 18:51:02,259 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-23 19:08:34,108 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-23 19:08:42,580 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2025-11-23 19:08:42,607 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-23 19:12:09,320 INFO  SwAddin.cs: 294 - Assembly export called for file Roboot
2025-11-23 19:12:09,321 INFO  SwAddin.cs: 299 - Save is required
2025-11-23 19:12:09,321 INFO  SwAddin.cs: 313 - Saving assembly
2025-11-23 19:12:10,731 INFO  SwAddin.cs: 316 - Opening property manager
2025-11-23 19:12:10,731 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Roboot
2025-11-23 19:12:10,732 INFO  ExportHelperExtension.cs: 1136 - Found 122 in Roboot
2025-11-23 19:12:10,732 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Roboot
2025-11-23 19:12:10,733 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-11-23 19:12:10,733 INFO  ExportHelperExtension.cs: 1160 - 20 components to check
2025-11-23 19:12:10,733 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Left零件23-4
2025-11-23 19:12:10,734 INFO  ExportHelperExtension.cs: 1136 - Found 48 in Left零件23-4
2025-11-23 19:12:10,734 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Left零件23-4
2025-11-23 19:12:10,734 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Left零件1-5
2025-11-23 19:12:10,735 INFO  ExportHelperExtension.cs: 1136 - Found 45 in Left零件1-5
2025-11-23 19:12:10,735 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Left零件1-5
2025-11-23 19:12:10,735 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from LeftEC-A10020-P2-24-11
2025-11-23 19:12:10,736 INFO  ExportHelperExtension.cs: 1136 - Found 24 in LeftEC-A10020-P2-24-11
2025-11-23 19:12:10,736 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in LeftEC-A10020-P2-24-11
2025-11-23 19:12:10,736 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from LeftEC-A10010-p2-16-4
2025-11-23 19:12:10,736 INFO  ExportHelperExtension.cs: 1136 - Found 24 in LeftEC-A10010-p2-16-4
2025-11-23 19:12:10,737 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in LeftEC-A10010-p2-16-4
2025-11-23 19:12:10,737 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Left小腿-4
2025-11-23 19:12:10,737 INFO  ExportHelperExtension.cs: 1136 - Found 30 in Left小腿-4
2025-11-23 19:12:10,737 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Left小腿-4
2025-11-23 19:12:10,737 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Left胯部连接1-4
2025-11-23 19:12:10,738 INFO  ExportHelperExtension.cs: 1136 - Found 47 in Left胯部连接1-4
2025-11-23 19:12:10,738 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Left胯部连接1-4
2025-11-23 19:12:10,738 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Left大腿-5
2025-11-23 19:12:10,738 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Left大腿-5
2025-11-23 19:12:10,739 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Left大腿-5
2025-11-23 19:12:10,739 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Left零件24-4
2025-11-23 19:12:10,739 INFO  ExportHelperExtension.cs: 1136 - Found 44 in Left零件24-4
2025-11-23 19:12:10,739 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Left零件24-4
2025-11-23 19:12:10,740 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from LeftEC-A10020-P2-241-10
2025-11-23 19:12:10,740 INFO  ExportHelperExtension.cs: 1136 - Found 24 in LeftEC-A10020-P2-241-10
2025-11-23 19:12:10,740 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in LeftEC-A10020-P2-241-10
2025-11-23 19:12:10,740 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 零件509-1
2025-11-23 19:12:10,741 INFO  ExportHelperExtension.cs: 1136 - Found 48 in 零件509-1
2025-11-23 19:12:10,741 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 零件509-1
2025-11-23 19:12:10,741 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from EC-A10020-P2-24-5
2025-11-23 19:12:10,742 INFO  ExportHelperExtension.cs: 1136 - Found 24 in EC-A10020-P2-24-5
2025-11-23 19:12:10,742 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in EC-A10020-P2-24-5
